timestep	temperature	potential_energy	kinetic_energy
0	0.3331799209	-388390.375	249883.4531
500	0.003331399057	-392049.0625	2498.534424
1000	0.003334030975	-403927.4062	2500.508301
1500	0.03656308353	-495798.875	27422.14844
2000	0.0138327945	-661467.5625	10374.53418
2500	0.008286121301	-775874.625	6214.554199
3000	0.005763785914	-858115.6875	4322.813477
3500	0.004520786926	-921381.1875	3390.569824
4000	0.003876348725	-973912.9375	2907.244141
4500	0.003502901411	-1019961.062	2627.1604
5000	0.003270570887	-1061684	2452.913574
5500	0.003127262695	-1100243.5	2345.433105
6000	0.003039236879	-1136445.25	2279.414062
6500	0.002996312454	-1170826.5	2247.220947
7000	0.002993305679	-1203805	2244.96582
7500	0.003007024527	-1235619.375	2255.254883
8000	0.003047596198	-1266452.75	2285.683594
8500	0.003106077434	-1296493.25	2329.544189
9000	0.003187570022	-1325855.75	2390.66333
9500	0.003286177525	-1354663.125	2464.618408
10000	0.00338730379	-1382864.25	2540.462646
10500	0.003524418455	-1410598.75	2643.298096
11000	0.003684915835	-1437988.375	2763.67041
11500	0.003886664053	-1465154	2914.980713
12000	0.004101040773	-1492172.75	3075.762207
12500	0.00433907425	-1519065.5	3254.286133
13000	0.00460441038	-1545867.5	3453.287109
13500	0.004926368594	-1572702.75	3694.754395
14000	0.005265351851	-1599679.5	3948.990234
14500	0.00563360285	-1626803.5	4225.176758
15000	0.006008302793	-1654072.75	4506.200195
15500	0.006404639687	-1681519.125	4803.451172
16000	0.006782640237	-1709121	5086.949707
16500	0.007096281741	-1736549	5322.179688
17000	0.007389641833	-1763750.5	5542.198242
17500	0.007735296153	-1790811.25	5801.4375
18000	0.008024390787	-1817649.25	6018.257324
18500	0.008387562819	-1844369.25	6290.634766
19000	0.00867496524	-1871058.25	6506.185059
19500	0.00883203838	-1897164.75	6623.989258
20000	0.009034822695	-1922754.5	6776.07666
20500	0.009295624681	-1947968	6971.677246
21000	0.009515427053	-1972808.75	7136.527832
21500	0.009711836465	-1997127	7283.833984
22000	0.009923648089	-2020941.25	7442.691406
22500	0.010148203	-2044320.375	7611.106934
23000	0.01039861515	-2067299.25	7798.914551
23500	0.01058967039	-2089834.25	7942.205078
24000	0.0107028177	-2111670.5	8027.06543
24500	0.01092696097	-2132920.75	8195.171875
25000	0.0111910589	-2153758.25	8393.244141
25500	0.0114075942	-2174117.5	8555.644531
26000	0.01161635015	-2193962.75	8712.210938
26500	0.01190696657	-2213430.25	8930.171875
27000	0.01206449419	-2232406.5	9048.316406
27500	0.01229126379	-2250880	9218.392578
28000	0.01255171932	-2268987	9413.733398
28500	0.01275416743	-2286664.25	9565.568359
29000	0.01288767997	-2303792.5	9665.702148
29500	0.01312774792	-2320517.25	9845.751953
30000	0.01336767245	-2336833	10025.69434
30500	0.01364743058	-2352837.75	10235.51172
31000	0.0137994159	-2368375	10349.5
31500	0.01400863845	-2383515	10506.41602
32000	0.0142417727	-2398374.75	10681.26562
32500	0.01454336569	-2412953.5	10907.45898
33000	0.01464799605	-2427109.75	10985.93164
33500	0.01487366948	-2440991.75	11155.18555
34000	0.01507955883	-2454563	11309.60156
34500	0.01530228276	-2467817	11476.64355
35000	0.01561208628	-2480902.75	11708.99512
35500	0.01577151939	-2493736.25	11828.56836
36000	0.01588521712	-2506280	11913.8418
36500	0.01588746905	-2518329.75	11915.53125
37000	0.01616331562	-2530085.5	12122.41406
37500	0.01653491519	-2541650	12401.1123
38000	0.01680794917	-2552997.5	12605.88672
38500	0.01694418117	-2564047	12708.06055
39000	0.01711981185	-2574924.75	12839.78223
39500	0.01726697572	-2585536.75	12950.1543
40000	0.01736728661	-2595811.25	13025.38672
40500	0.01767878234	-2605883.25	13259.00781
41000	0.01801695675	-2615829.25	13512.63672
41500	0.01821102202	-2625562.5	13658.18555
42000	0.01851957478	-2635314	13889.59766
42500	0.0185738299	-2644850.25	13930.28906
43000	0.01865998656	-2654198.5	13994.90625
43500	0.01884868741	-2663389.75	14136.43066
44000	0.01901985891	-2672351.75	14264.80859
44500	0.01919969358	-2681089	14399.68359
45000	0.01943387836	-2689648.25	14575.32129
45500	0.01969712228	-2698050.5	14772.75391
46000	0.01994223334	-2706320	14956.58594
46500	0.02003698237	-2714381.25	15027.64648
47000	0.02015296742	-2722242.75	15114.63574
47500	0.02038945444	-2729968.25	15291.99902
48000	0.02048746124	-2737366.75	15365.50488
48500	0.02079631202	-2744667	15597.1416
49000	0.02124917135	-2751995.25	15936.7832
49500	0.02141487412	-2759182.75	16061.05957
50000	0.02141676657	-2766210	16062.47852
50500	0.0215816889	-2773243.5	16186.16992
51000	0.02181280404	-2780184	16359.50488
51500	0.02198879793	-2786961.25	16491.5
52000	0.0222941339	-2793759	16720.5
52500	0.02244218253	-2800418	16831.53711
53000	0.02246848866	-2806889	16851.26562
53500	0.02255068161	-2813148.5	16912.91016
54000	0.02292208187	-2819387.25	17191.45898
54500	0.02316279523	-2825439.5	17371.99219
55000	0.0234183073	-2831465.75	17563.625
55500	0.02354070358	-2837363.5	17655.42188
56000	0.02367225103	-2843181.5	17754.08203
56500	0.02390624955	-2848973.5	17929.58008
57000	0.02412820049	-2854689.5	18096.04297
57500	0.02429142036	-2860289.5	18218.45703
58000	0.02438616566	-2865712.5	18289.51562
58500	0.02461159974	-2871067	18458.58984
