timestep	temperature	potential_energy	kinetic_energy
0	0.3343135417	-41677.42188	27078.39453
500	0.00333090825	-42115.92188	269.7935791
1000	0.003334621666	-43436.1875	270.0943604
1500	0.03620941564	-53418.25	2932.854248
2000	0.01387134008	-71325.32812	1123.536987
2500	0.008297733963	-83716.13281	672.0916138
3000	0.005804347806	-92683.42969	470.1347656
3500	0.004559634253	-99586.32812	369.3167114
4000	0.003896287875	-105324.7188	315.5876465
4500	0.003477367805	-110302.3438	281.6563721
5000	0.003265896579	-114790.4922	264.527832
5500	0.003140609711	-118983.625	254.3799744
6000	0.003073371714	-122940.0625	248.9338989
6500	0.003061305266	-126726.3125	247.956543
7000	0.003042842727	-130378.6797	246.4611359
7500	0.003032371635	-133877.9531	245.6130066
8000	0.003024697769	-137227.4062	244.9914551
8500	0.003071002662	-140457.3438	248.7420044
9000	0.003151586978	-143612.2188	255.2690887
9500	0.003259400139	-146708.4062	264.0016479
10000	0.003371149534	-149756.1562	273.053009
10500	0.003500969848	-152751.4688	283.5680542
11000	0.003682974959	-155715	298.3099365
11500	0.003845972707	-158649.6562	311.5122681
12000	0.004081946332	-161562.2344	330.6254272
12500	0.004309774376	-164465.75	349.0787964
13000	0.004545118194	-167337.6875	368.1409607
13500	0.004857762251	-170217.9062	393.4641724
14000	0.005112019833	-173066.7812	414.0582886
14500	0.005508761387	-175910.2031	446.1931763
15000	0.006045275368	-178845.1406	489.6491699
15500	0.006412355695	-181823.8906	519.3815918
16000	0.006707630586	-184775.5469	543.2979736
16500	0.007138017565	-187728.1562	578.15802
17000	0.007401515264	-190670.5	599.5005493
17500	0.007769744843	-193594.0156	629.3260498
18000	0.007962394506	-196474.25	644.9301147
18500	0.008302656934	-199338.1875	672.4903564
19000	0.008566932753	-202156.625	693.895874
19500	0.008978552185	-204979.625	727.2358398
20000	0.009174837731	-207777.3281	743.1343384
20500	0.009284991771	-210516.3125	752.0565186
21000	0.009519112296	-213204.4844	771.0195312
21500	0.009845352732	-215859.9688	797.4440918
22000	0.01007080358	-218497.9531	815.704895
22500	0.01016507018	-221052.4375	823.34021
23000	0.01027784497	-223542.4062	832.4746094
23500	0.01025432628	-225922.125	830.5697021
24000	0.01055816468	-228233.9375	855.1796875
24500	0.01082349662	-230483.6562	876.6707764
25000	0.01132473443	-232745.0312	917.2695312
25500	0.01126159169	-234899.4531	912.1551514
26000	0.01165409945	-237016.25	943.9471436
26500	0.0119914664	-239108.0312	971.2728271
27000	0.01207700744	-241138.4062	978.201416
27500	0.01231620833	-243120.6406	997.5759277
28000	0.01254978869	-245074.5	1016.495239
28500	0.01261052396	-246939.5312	1021.414612
29000	0.01310676895	-248809.5	1061.609009
29500	0.01313692424	-250608.625	1064.051514
30000	0.01319333073	-252334.1875	1068.620239
30500	0.01353537571	-254022.5	1096.324829
31000	0.01377473865	-255673.1719	1115.712524
31500	0.01384898275	-257252.9688	1121.726074
32000	0.01452534366	-258848.2656	1176.509277
32500	0.01443461049	-260377.4062	1169.160156
33000	0.01484085154	-261899.625	1202.064453
33500	0.01489968225	-263377	1206.82959
34000	0.0152467424	-264844.3438	1234.94043
34500	0.01570308208	-266319.8438	1271.902588
35000	0.0152800791	-267703.6875	1237.640625
35500	0.01545164082	-269059.6875	1251.536621
36000	0.01583478227	-270379.7812	1282.569824
36500	0.01647812501	-271727.9375	1334.678711
37000	0.01653928868	-273034.5312	1339.632812
37500	0.01646742597	-274307.25	1333.812134
38000	0.01678626053	-275572.4688	1359.636841
38500	0.01689475216	-276787.75	1368.424316
39000	0.01711836644	-277996.4375	1386.536377
39500	0.01717478782	-279162.5625	1391.106323
40000	0.01718596928	-280277.0938	1392.011963
40500	0.01784089208	-281412.125	1445.058716
41000	0.01824365929	-282527.625	1477.681641
41500	0.01826445013	-283620.8125	1479.365723
42000	0.01805899106	-284673.6875	1462.724121
42500	0.01808856986	-285682.75	1465.119873
43000	0.01859618723	-286681.9688	1506.235352
43500	0.01907292195	-287672	1544.849487
44000	0.01930202544	-288654.625	1563.40625
44500	0.0194422286	-289626.8125	1574.762207
45000	0.01920993067	-290550.375	1555.946777
45500	0.01943709143	-291463.5625	1574.346191
46000	0.01977023669	-292355.8125	1601.329834
46500	0.01990693435	-293208.9688	1612.401978
47000	0.02010879666	-294037	1628.752197
47500	0.02054107375	-294864.0312	1663.765381
48000	0.02100399137	-295702.375	1701.260376
48500	0.02131065354	-296552.75	1726.098999
49000	0.02153373696	-297422.2812	1744.168213
49500	0.02148170024	-298296.6875	1739.953369
50000	0.02118953504	-299140.0625	1716.288818
50500	0.02090162411	-299934.5938	1692.968872
51000	0.02140018344	-300712.875	1733.350708
51500	0.02237916738	-301499.6562	1812.645508
52000	0.02270852216	-302265.0938	1839.322266
52500	0.02234635688	-302987.5625	1809.987915
53000	0.02232995816	-303714.1875	1808.659668
53500	0.02241044678	-304413.1875	1815.178955
54000	0.02285702527	-305112.875	1851.350586
54500	0.02342989109	-305817.3125	1897.750977
55000	0.02338222601	-306477.125	1893.890259
55500	0.02330663241	-307118.5625	1887.767334
56000	0.02354881354	-307756.1875	1907.383301
56500	0.02374645323	-308359.5938	1923.391602
57000	0.02434624732	-308983.125	1971.973022
57500	0.0244572293	-309578.25	1980.96228
58000	0.02437907085	-310154.8125	1974.631714
58500	0.02490131557	-310769.8125	2016.931885
59000	0.02517508529	-311382.875	2039.106445
59500	0.02511832677	-311991.75	2034.509155
60000	0.02499528043	-312584.75	2024.542725
60500	0.02495988272	-313150.4375	2021.675659
61000	0.02498525754	-313668.4375	2023.730957
61500	0.02562638931	-314181.5	2075.660645
62000	0.02652717754	-314701.5625	2148.621826
62500	0.02699850127	-315230	2186.797607
63000	0.02686545067	-315776.25	2176.020996
63500	0.02672439255	-316357.375	2164.595703
64000	0.0262867976	-316903.75	2129.151855
64500	0.02662708797	-317464.5625	2156.714355
65000	0.02700817026	-317991.5	2187.580811
65500	0.02762085386	-318523.7188	2237.206299
66000	0.02791903168	-319057.8125	2261.35791
66500	0.02772806212	-319578.5	2245.889893
67000	0.02742776647	-320073.5	2221.566895
67500	0.0276402887	-320561.8125	2238.780518
68000	0.02798649669	-321023.75	2266.822266
68500	0.02890088782	-321523.125	2340.885254
69000	0.02899398655	-321993.9375	2348.426025
69500	0.02893451974	-322481.6875	2343.609375
70000	0.02867384627	-322946.375	2322.495605
70500	0.0288432017	-323408.1875	2336.212891
71000	0.02885739319	-323812.0312	2337.362305
71500	0.02933393046	-324202.8125	2375.960449
72000	0.02988705598	-324577.25	2420.761963
72500	0.03017967381	-324936.6875	2444.463135
73000	0.03061053716	-325331.5625	2479.361816
73500	0.03061004914	-325721.2188	2479.322266
74000	0.03061947785	-326131.1875	2480.085938
74500	0.03073406033	-326549.5625	2489.366699
75000	0.03059305623	-326942.5625	2477.945801
75500	0.03069695272	-327321.9375	2486.361084
76000	0.03114206344	-327692	2522.413818
76500	0.03132745251	-328024.875	2537.429688
77000	0.03168105707	-328363.125	2566.070801
77500	0.03207537532	-328711.0938	2598.009277
78000	0.03256729618	-329104.2812	2637.853516
78500	0.03223699704	-329481.125	2611.100098
79000	0.03199648112	-329861.4375	2591.619141
79500	0.03192714602	-330207.1875	2586.003174
80000	0.03226493299	-330520.25	2613.362793
80500	0.03308771178	-330825.5625	2680.005371
81000	0.03365782648	-331121.3125	2726.183105
81500	0.03385962173	-331434.9688	2742.527832
82000	0.0339150466	-331787.4688	2747.01709
82500	0.03369216993	-332140.875	2728.964844
83000	0.03367371857	-332506.25	2727.470215
83500	0.03387252986	-332868.5	2743.573242
84000	0.03402224556	-333204.0312	2755.699951
84500	0.03442686424	-333542.5625	2788.472656
85000	0.03456991166	-333857.5312	2800.059082
85500	0.03468022496	-334170	2808.994385
86000	0.03456955403	-334450.1875	2800.030273
86500	0.03492408991	-334738.1875	2828.746582
87000	0.0353686288	-335012.3125	2864.75293
87500	0.03607359901	-335316.4375	2921.853271
88000	0.03611716256	-335616.5312	2925.381836
88500	0.03579737619	-335911.4375	2899.480225
89000	0.03592312708	-336230.6875	2909.665527
89500	0.03626541048	-336550.375	2937.389648
90000	0.0363817066	-336840.2188	2946.809082
90500	0.03663478047	-337123.4375	2967.307373
91000	0.03707979992	-337414.75	3003.352539
91500	0.03722244501	-337688.7188	3014.906494
92000	0.03732110187	-337973.8438	3022.897461
92500	0.03752026707	-338273.4375	3039.029297
93000	0.0375742726	-338560.8125	3043.403564
93500	0.03760237247	-338831.25	3045.679443
94000	0.03787324205	-339097.4375	3067.619141
94500	0.03816685081	-339354.6875	3091.400391
95000	0.03839275613	-339606.875	3109.698242
95500	0.03897988051	-339897.5625	3157.253418
96000	0.03910724819	-340170.25	3167.569824
96500	0.0389184691	-340432.1875	3152.279297
97000	0.0389508754	-340699.125	3154.904297
97500	0.0390839912	-340948.0938	3165.686035
98000	0.03916318715	-341157.0938	3172.10083
98500	0.03952560946	-341353.5625	3201.455811
99000	0.03981967643	-341528.9688	3225.274414
99500	0.04024023935	-341716	3259.338867
100000	0.04119797051	-341985.6562	3336.912109
100500	0.04078091308	-342207.75	3303.131836
101000	0.04036936909	-342462.75	3269.797852
101500	0.04002068564	-342693.4062	3241.555664
102000	0.04024096951	-342899	3259.397949
102500	0.04079552367	-343057.9062	3304.315186
103000	0.04165543988	-343212.1875	3373.96582
103500	0.04237245768	-343387.3125	3432.041992
104000	0.04280387983	-343619.25	3466.98584
104500	0.04231058806	-343858.0625	3427.030762
105000	0.04171960056	-344106.8438	3379.162598
105500	0.04117205739	-344309.0938	3334.813232
106000	0.04128365964	-344470.9375	3343.852539
106500	0.04229592159	-344604.75	3425.842773
107000	0.04317222536	-344681.875	3496.820801
107500	0.04428195581	-344809.875	3586.705566
108000	0.04460463673	-344980.5625	3612.841797
108500	0.04391348362	-345180.625	3556.860596
109000	0.0431368649	-345409.4062	3493.956787
109500	0.04247901216	-345596.0938	3440.672607
110000	0.04305772111	-345775.6562	3487.546387
110500	0.04399807751	-345899.9062	3563.712402
111000	0.04515597224	-346019.4062	3657.498535
111500	0.04577141255	-346153.7812	3707.347168
112000	0.04535362497	-346307.125	3673.507812
112500	0.04505785555	-346541.75	3649.55127
113000	0.04466596246	-346781.7188	3617.809082
113500	0.04429863021	-346972.3438	3588.056396
114000	0.04476005957	-347139.4375	3625.430664
114500	0.04558732361	-347269.9375	3692.436523
115000	0.04650880396	-347404.1875	3767.07373
115500	0.04699592292	-347562.0312	3806.528809
116000	0.04687062278	-347755.4375	3796.379883
116500	0.04660735652	-348010.25	3775.056152
117000	0.04589281604	-348238.75	3717.180664
117500	0.04562782496	-348437.0938	3695.717041
118000	0.04594599828	-348576.25	3721.488037
118500	0.04693108052	-348691.9375	3801.276855
119000	0.0481855087	-348821.3125	3902.881836
119500	0.04867460579	-348956.9062	3942.49707
120000	0.0482878834	-349125.4375	3911.173828
120500	0.04790850356	-349363.4375	3880.445068
121000	0.04733375832	-349588.4688	3833.892578
121500	0.04723970965	-349790.0625	3826.274902
122000	0.04789898917	-349954.5	3879.674561
122500	0.0489314273	-350087.125	3963.298828
123000	0.04947590828	-350191.625	4007.400391
123500	0.05029171333	-350394.9688	4073.478027
124000	0.05004478619	-350622.4062	4053.477783
124500	0.04889968783	-350840.1875	3960.728027
125000	0.04869144782	-351101.625	3943.861328
125500	0.04873368144	-351292.875	3947.281982
126000	0.04952542856	-351455	4011.411133
126500	0.05079799518	-351618.0625	4114.485352
127000	0.05130534619	-351761.4062	4155.579102
127500	0.05129509792	-351942.5312	4154.749023
128000	0.05074268952	-352147.6875	4110.005859
128500	0.05021727458	-352349.875	4067.44873
129000	0.05019304156	-352529.375	4065.48584
129500	0.05080889538	-352679.6875	4115.368164
130000	0.05142816529	-352775.625	4165.527344
130500	0.05222441256	-352885.0625	4230.020996
131000	0.0525947921	-353013.9688	4260.020508
131500	0.05251454189	-353177.0938	4253.520508
132000	0.05247434601	-353387.75	4250.264648
132500	0.05203481019	-353574.7812	4214.663574
133000	0.05216243118	-353785.625	4225.000488
133500	0.05218683183	-353941.5	4226.977051
134000	0.05296652764	-354107.0625	4290.129883
134500	0.05318588763	-354200.9375	4307.897461
135000	0.05389194563	-354341	4365.085938
135500	0.05411626771	-354487.875	4383.255371
136000	0.05392015725	-354651.8125	4367.371094
136500	0.05366580561	-354826.2812	4346.769531
137000	0.05356448144	-354983.9375	4338.5625
137500	0.05363579839	-355104.25	4344.338867
138000	0.05406741798	-355199.25	4379.298828
138500	0.05474867299	-355284.75	4434.478516
